request_key,case_id,phase,action_type,value_missing,target_supplied,history_supplied,task_description,before_image,after_image,before_size,after_size,identical_decoded_pixels
a7a8408a22a665fffe9e9cbcc25d6f136f7fda3539c3e44dc7662eb76e35a164,gold_v16_40k_010167__step_0000,interaction_assessment,CLICK,True,False,False,Locate the requested site information for the current task.,images/gold_v16_40k_010167/before_0001.png,images/gold_v16_40k_010167/after_0001.png,"(1280, 720)","(1280, 720)",False
a844074588581f287c000690e36b64d592fe4d9e2b582e12aff0350996a67b66,gold_v16_40k_010167__step_0000,recovery_assessment,NAVIGATE,True,False,False,Locate the requested site information for the current task.,images/gold_v16_40k_010167/after_0001.png,images/gold_v16_40k_010167/after_0002.png,"(1280, 720)","(1280, 720)",False
2a9d0ec048cff09adad2c01849114c7b889cfaa2501d43ff2ad65beaa6289e87,gold_v16_40k_010257__step_0001,interaction_assessment,NAVIGATE,True,False,False,Locate the relevant page content for the current task.,images/gold_v16_40k_010257/before_0002.png,images/gold_v16_40k_010257/after_0002.png,"(1280, 720)","(1280, 720)",False
67723d4c8e18819fb9aac0712b9da680567d40988886b38113ff950f5130ce80,gold_v16_40k_010257__step_0001,recovery_assessment,CLICK,True,False,False,Locate the relevant page content for the current task.,images/gold_v16_40k_010257/after_0002.png,images/gold_v16_40k_010257/after_0003.png,"(1280, 720)","(1280, 720)",True
7f99eed89dc9ff83c6edbbbf70812a8f3003c1978e3c1b5a6fdc87655c826fc8,gold_v16_40k_010353__step_0000,interaction_assessment,SELECT,True,False,False,Locate the target page state for the current task.,images/gold_v16_40k_010353/before_0001.png,images/gold_v16_40k_010353/after_0001.png,"(1280, 720)","(1280, 720)",False
bbe06ca64c5140d24b89c7d7d57621c0352460026568d62966ef3d91b747bcf7,gold_v16_40k_010353__step_0000,recovery_assessment,SELECT,True,False,False,Locate the target page state for the current task.,images/gold_v16_40k_010353/after_0001.png,images/gold_v16_40k_010353/after_0002.png,"(1280, 720)","(1280, 720)",False
33680f09c84a794635a895a84bf017b0f5f27641db93288a10dcb26807624b53,gold_v16_40k_010413__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Look for the target page state for the current task.,images/gold_v16_40k_010413/before_0001.png,images/gold_v16_40k_010413/after_0001.png,"(1280, 720)","(1280, 720)",True
ae876a65ac83ef1216cd319a1114319f8cb64c542d9d36a44ed4ea9d0967c5a3,gold_v16_40k_010413__step_0000,recovery_assessment,PRESS_KEY,True,False,False,Look for the target page state for the current task.,images/gold_v16_40k_010413/after_0001.png,images/gold_v16_40k_010413/after_0002.png,"(1280, 720)","(1280, 720)",False
2a3c3d5a640a36b2bff72f8f872e32eee1cdbdce72eb58af5918eff86fbe6d93,gold_v16_40k_010416__step_0002,interaction_assessment,NAVIGATE,True,False,False,Look for the target web resource for the current task.,images/gold_v16_40k_010416/before_0003.png,images/gold_v16_40k_010416/after_0003.png,"(1280, 720)","(1280, 720)",False
0b27897ec11e7f60d150820d7bc3c57b8a295a3aff4aeeedc0e3cd83deeddb0d,gold_v16_40k_010469__step_0000,interaction_assessment,NAVIGATE,True,False,False,Locate the needed reference material for the current task.,images/gold_v16_40k_010469/before_0001.png,images/gold_v16_40k_010469/after_0001.png,"(1280, 720)","(1280, 720)",False
08fa056b7e03d4f23fe478386bf85a06fae88f9416c904d7f8b88cd3af89c44a,gold_v16_40k_010506__step_0001,interaction_assessment,NAVIGATE,True,False,False,Look for the needed reference material for the current task.,images/gold_v16_40k_010506/before_0002.png,images/gold_v16_40k_010506/after_0002.png,"(1280, 720)","(1280, 720)",False
c9373a3febcc2c3b3f143dfed53075119ae393ca702426f3655256d52fc548f0,gold_v16_40k_010506__step_0001,recovery_assessment,NAVIGATE,True,False,False,Look for the needed reference material for the current task.,images/gold_v16_40k_010506/after_0002.png,images/gold_v16_40k_010506/after_0003.png,"(1280, 720)","(1280, 720)",False
490c7f900bb71a6420d6dabb032be9b685878268a4d0a2d70e6428614c89cef4,gold_v16_40k_010536__step_0001,interaction_assessment,SCROLL,True,False,False,Locate the requested page section for the current task.,images/gold_v16_40k_010536/before_0002.png,images/gold_v16_40k_010536/after_0002.png,"(1280, 720)","(1280, 720)",False
537f18f5bfca0c43cb86b12f3d08bd12063455bc81bbe360cd861db8f3c6e5bc,gold_v16_40k_010649__step_0000,interaction_assessment,NAVIGATE,True,False,False,Locate the relevant project details for the current task.,images/gold_v16_40k_010649/before_0001.png,images/gold_v16_40k_010649/after_0001.png,"(1280, 720)","(1280, 720)",False
44a1d9003c7e383a604e63d3f1f352027c4ccb50137aea57f1a075b92338840c,gold_v16_40k_010686__step_0002,interaction_assessment,NAVIGATE,True,False,False,Look for the relevant project details for the current task.,images/gold_v16_40k_010686/before_0003.png,images/gold_v16_40k_010686/after_0003.png,"(1280, 720)","(1280, 720)",False
2dec010313f6a11855dfef9cde6e3fa7151b829b0f26cd67ec2d54644652f2f2,gold_v16_40k_010713__step_0000,interaction_assessment,SELECT,True,False,False,Locate the requested search state for the current task.,images/gold_v16_40k_010713/before_0001.png,images/gold_v16_40k_010713/after_0001.png,"(1280, 720)","(1280, 720)",False
24019e2f37fe6b17f0ef01017be442a4a4d7907e4973afecdd51addd7d89a51a,gold_v16_40k_010713__step_0000,recovery_assessment,SELECT,True,False,False,Locate the requested search state for the current task.,images/gold_v16_40k_010713/after_0001.png,images/gold_v16_40k_010713/after_0002.png,"(1280, 720)","(1280, 720)",False
75742fbba5d28dcfebe21c7833981c3556303e79220445f4c0710713169d704a,gold_v16_40k_010773__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Look for the requested search state for the current task.,images/gold_v16_40k_010773/before_0001.png,images/gold_v16_40k_010773/after_0001.png,"(1280, 720)","(1280, 720)",True
99e6cfc7c28d7e8ebae1804879d7e6c7e5fec700f7864a659156e757e2784f7b,gold_v16_40k_010773__step_0000,recovery_assessment,PRESS_KEY,True,False,False,Look for the requested search state for the current task.,images/gold_v16_40k_010773/after_0001.png,images/gold_v16_40k_010773/after_0002.png,"(1280, 720)","(1280, 720)",False
466f7407f5b094662deabbc0c13cee2558d6277af624b0f5af24785e189b2303,gold_v16_40k_010890__step_0000,interaction_assessment,TYPE,True,False,False,Locate the needed form setting for the current task.,images/gold_v16_40k_010890/before_0001.png,images/gold_v16_40k_010890/after_0001.png,"(1280, 720)","(1280, 720)",False
bd7642b4f3dc662d31abf2d6f561134f3cc814b5babf22b51c88407a8d1b2d36,gold_v16_40k_010890__step_0000,recovery_assessment,TYPE,True,False,False,Locate the needed form setting for the current task.,images/gold_v16_40k_010890/after_0001.png,images/gold_v16_40k_010890/after_0002.png,"(1280, 720)","(1280, 720)",False
1f4f26490a43b442354a976e82e6cd25c78e36939c18797a1cc11a219383b647,gold_v16_40k_011067__step_0002,interaction_assessment,CLICK,True,False,False,Locate the requested site information for the requested result.,images/gold_v16_40k_011067/before_0003.png,images/gold_v16_40k_011067/after_0003.png,"(1280, 720)","(1280, 720)",True
9be3aa7b5d5528c08e09d0e9abd5087826aa11f62131c1f62647f7e3df67cee1,gold_v16_40k_011136__step_0000,interaction_assessment,NAVIGATE,True,False,False,Look for the requested site information for the requested result.,images/gold_v16_40k_011136/before_0001.png,images/gold_v16_40k_011136/after_0001.png,"(1280, 720)","(1280, 720)",False
fcdbcac1a6a71c1c7f7b0a4a647da397a7b92277b4f2507c6569bd56cbbeb810,gold_v16_40k_011136__step_0000,recovery_assessment,NAVIGATE,True,False,False,Look for the requested site information for the requested result.,images/gold_v16_40k_011136/after_0001.png,images/gold_v16_40k_011136/after_0002.png,"(1280, 720)","(1280, 720)",False
e72cd6645e0f950ee48bc16805efa0c8cc856d9b8697295e314cb6bfb92c3c56,gold_v16_40k_011427__step_0000,interaction_assessment,CLICK,True,False,False,Locate the requested page section for the requested result.,images/gold_v16_40k_011427/before_0001.png,images/gold_v16_40k_011427/after_0001.png,"(1280, 720)","(1280, 720)",False
08bf8cc60254a88f8a5e61a72f7015c98ddd8a012d15e9e3d4e7574611fc4905,gold_v16_40k_011427__step_0000,recovery_assessment,NAVIGATE,True,False,False,Locate the requested page section for the requested result.,images/gold_v16_40k_011427/after_0001.png,images/gold_v16_40k_011427/after_0002.png,"(1280, 720)","(1280, 720)",False
cd1dcf9cbdb79a41edc6fa8ef34c536579fbf8563c3a8dc2c4f159a31d5e2625,gold_v16_40k_011436__step_0001,interaction_assessment,SCROLL,True,False,False,Locate the requested page section for the requested result.,images/gold_v16_40k_011436/before_0002.png,images/gold_v16_40k_011436/after_0002.png,"(1280, 720)","(1280, 720)",False
a238245045b4b1f8aea22e86ea47fdd3c3976070f3d88236a1d7a36e219e66b2,gold_v16_40k_011467__step_0000,interaction_assessment,SELECT,True,False,False,Look for the requested search state for this page goal.,images/gold_v16_40k_011467/before_0001.png,images/gold_v16_40k_011467/after_0001.png,"(1280, 720)","(1280, 720)",False
21e23369b34168b8845402229ae6bd5fb9ccb710370eb2a7abffbda328ac99dc,gold_v16_40k_011483__step_0000,interaction_assessment,TYPE,True,False,False,Look for the needed page setting for the requested result.,images/gold_v16_40k_011483/before_0001.png,images/gold_v16_40k_011483/after_0001.png,"(1280, 720)","(1280, 720)",False
724582b9ec1fe892f910d2f96264d267e835f07cda95cc545c4c376459ae6e4b,gold_v16_40k_011583__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Look for the target form state for the requested result.,images/gold_v16_40k_011583/before_0001.png,images/gold_v16_40k_011583/after_0001.png,"(1280, 720)","(1280, 720)",True
9099c1fec492291d7c20556bd93c63aca96cacb1ac0bb4443572059afa50b5b1,gold_v16_40k_011583__step_0000,recovery_assessment,PRESS_KEY,True,False,False,Look for the target form state for the requested result.,images/gold_v16_40k_011583/after_0001.png,images/gold_v16_40k_011583/after_0002.png,"(1280, 720)","(1280, 720)",False
e4f7b9f1eefa0cfe7790c9b2049921b89ba4ee583ac0f2260264aaf36f78d726,gold_v16_40k_011796__step_0000,interaction_assessment,SCROLL,True,False,False,Locate the requested reference content for the requested result.,images/gold_v16_40k_011796/before_0001.png,images/gold_v16_40k_011796/after_0001.png,"(1280, 720)","(1280, 720)",False
4800ec5cf7bbad4f68da83e1606c88b5725b875e6c9f6c20844c2ee2fbf26e01,gold_v16_40k_011796__step_0000,recovery_assessment,SCROLL,True,False,False,Locate the requested reference content for the requested result.,images/gold_v16_40k_011796/after_0001.png,images/gold_v16_40k_011796/after_0002.png,"(1280, 720)","(1280, 720)",False
022e8960d6b77f2f4daa45807eb4f61c85ffda5f57d509d6774ecd382d369ae0,gold_v16_40k_011843__step_0000,interaction_assessment,TYPE,True,False,False,Look for the needed form setting for the requested result.,images/gold_v16_40k_011843/before_0001.png,images/gold_v16_40k_011843/after_0001.png,"(1280, 720)","(1280, 720)",False
0171c7c9bb29da3b5c9547a16c840a00d0a16c540f4dd7c19c4cbf1391810a29,gold_v16_40k_012147__step_0002,interaction_assessment,CLICK,True,False,False,Locate the target web resource for this page goal.,images/gold_v16_40k_012147/before_0003.png,images/gold_v16_40k_012147/after_0003.png,"(1280, 720)","(1280, 720)",False
a7146ab762bc429fd68e47f52e855ef1f10c3f268487d8a5789963ecf002cb7a,gold_v16_40k_012417__step_0002,interaction_assessment,CLICK,True,False,False,Locate the relevant project details for this page goal.,images/gold_v16_40k_012417/before_0003.png,images/gold_v16_40k_012417/after_0003.png,"(1280, 720)","(1280, 720)",False
0842df7308b99fe04ff73093e03dafbf2952f26a809a0c3dffd04a483f0e2208,gold_v16_40k_012507__step_0000,interaction_assessment,CLICK,True,False,False,Locate the target information area for this page goal.,images/gold_v16_40k_012507/before_0001.png,images/gold_v16_40k_012507/after_0001.png,"(1280, 720)","(1280, 720)",False
5a827b5b473b71eab5bde7903d45ef94f5086b546835ee774993735510aa53aa,gold_v16_40k_012507__step_0000,recovery_assessment,NAVIGATE,True,False,False,Locate the target information area for this page goal.,images/gold_v16_40k_012507/after_0001.png,images/gold_v16_40k_012507/after_0002.png,"(1280, 720)","(1280, 720)",False
d94c6e75e798d8771b38c39c5967b9c4bb52636c358dd415b0939a021a6530ed,gold_v16_40k_012510__step_0000,interaction_assessment,TYPE,True,False,False,Locate the requested search state for this page goal.,images/gold_v16_40k_012510/before_0001.png,images/gold_v16_40k_012510/after_0001.png,"(1280, 720)","(1280, 720)",True
449cd55062af689b5faf4fd8e497ea6b5857d713bc3fd006594f9d93d508ce8a,gold_v16_40k_012510__step_0000,recovery_assessment,TYPE,True,False,False,Locate the requested search state for this page goal.,images/gold_v16_40k_012510/after_0001.png,images/gold_v16_40k_012510/after_0002.png,"(1280, 720)","(1280, 720)",True
679e4094ea8385d9a5fe6a409a39eda7b7663484637d268f7bb69ed6cfe22fe9,gold_v16_40k_012566__step_0000,interaction_assessment,SELECT,True,False,False,Look for the requested search state for this page goal.,images/gold_v16_40k_012566/before_0001.png,images/gold_v16_40k_012566/after_0001.png,"(1280, 720)","(1280, 720)",False
3f3e868f5565fbbb3811fd1b9eef96974cf4de27271c40789cef0974ae4ded3c,gold_v16_40k_012603__step_0000,interaction_assessment,SELECT,True,False,False,Locate the relevant page value for this page goal.,images/gold_v16_40k_012603/before_0001.png,images/gold_v16_40k_012603/after_0001.png,"(1280, 720)","(1280, 720)",False
9d30fec40af5208d6eb4db593516e4d2f37666ccd45e2378c9b37512d254e286,gold_v16_40k_012603__step_0000,recovery_assessment,SELECT,True,False,False,Locate the relevant page value for this page goal.,images/gold_v16_40k_012603/after_0001.png,images/gold_v16_40k_012603/after_0002.png,"(1280, 720)","(1280, 720)",False
85ebf404868582d23760fa63e143f9a520900d2d86b1555cd43899be328ef93a,gold_v16_40k_012629__step_0000,interaction_assessment,NAVIGATE,True,False,False,Locate the needed site resource for this page goal.,images/gold_v16_40k_012629/before_0001.png,images/gold_v16_40k_012629/after_0001.png,"(1280, 720)","(1280, 720)",False
e1a000d3c27882ff089c83d241490b3693d9aecfffa68a50a1b779461f4b05ae,gold_v16_40k_012663__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Look for the relevant page value for this page goal.,images/gold_v16_40k_012663/before_0001.png,images/gold_v16_40k_012663/after_0001.png,"(1280, 720)","(1280, 720)",False
3231d47fe5d6fc89b71db0dea575da5a38daa1049f625ffa4cf3a4326c7cd3a5,gold_v16_40k_012663__step_0000,recovery_assessment,PRESS_KEY,True,False,False,Look for the relevant page value for this page goal.,images/gold_v16_40k_012663/after_0001.png,images/gold_v16_40k_012663/after_0002.png,"(1280, 720)","(1280, 720)",False
2e62a90eb3514059829d33714f8827260bdb7986d94d62b3612ca822f8f077fd,gold_v16_40k_012708__step_0000,interaction_assessment,SELECT,True,False,False,Locate the needed form setting for this page goal.,images/gold_v16_40k_012708/before_0001.png,images/gold_v16_40k_012708/after_0001.png,"(1280, 720)","(1280, 720)",True
665465d9f748a22a325228bc916f8209a338ba5ba2cc86741e3f66983024c9b2,gold_v16_40k_012824__step_0000,interaction_assessment,CLICK,True,False,False,Locate the relevant information page for this page goal.,images/gold_v16_40k_012824/before_0001.png,images/gold_v16_40k_012824/after_0001.png,"(1280, 720)","(1280, 720)",False
a286903a30fccebf9937b750eede6c2e3626474f7be10b597d2fb79037a40f0c,gold_v16_40k_012826__step_0000,interaction_assessment,TYPE,True,False,False,Locate the requested interaction state for this page goal.,images/gold_v16_40k_012826/before_0001.png,images/gold_v16_40k_012826/after_0001.png,"(1280, 720)","(1280, 720)",True
1a73ce4a1a592de7c9820dc580a4a9ce93d7ef5cb662d5e6377b526b2659ca18,gold_v16_40k_014093__step_0000,interaction_assessment,NAVIGATE,True,False,False,Locate the relevant project details for the current page objective.,images/gold_v16_40k_014093/before_0001.png,images/gold_v16_40k_014093/after_0001.png,"(1280, 720)","(1280, 720)",False
4c5c62c2f7867047b0c4f0dac33e28a5cc35f1151dc06b78e5c1e3a06d429e8e,gold_v16_40k_014153__step_0000,interaction_assessment,NAVIGATE,True,False,False,Look for the relevant project details for the current page objective.,images/gold_v16_40k_014153/before_0001.png,images/gold_v16_40k_014153/after_0001.png,"(1280, 720)","(1280, 720)",False
ba5bc7848b19e31968a8680cd90b71ff9bf0ba0532fe62dc89a03da6f6791790,gold_v16_40k_014270__step_0000,interaction_assessment,SCROLL,True,False,False,Locate the relevant page content for the current page objective.,images/gold_v16_40k_014270/before_0001.png,images/gold_v16_40k_014270/after_0001.png,"(1280, 720)","(1280, 720)",False
f09a014816f1df1ce85e423a24c2300129ea084b286fa2854634b0b9936ee81e,gold_v16_40k_014584__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Look for the requested lookup value for the current page objective.,images/gold_v16_40k_014584/before_0001.png,images/gold_v16_40k_014584/after_0001.png,"(1280, 720)","(1280, 720)",False
5c42dc2024ea40c22448acbfe23f50b14f50e25cf9f1a956a940b5c06169373e,gold_v16_40k_015486__step_0000,interaction_assessment,NAVIGATE,True,False,False,Locate the relevant page content for the current task.,images/gold_v16_40k_015486/before_0001.png,images/gold_v16_40k_015486/after_0001.png,"(1280, 720)","(1280, 720)",False
2b55aaf6f7afffac53aac6cfe2c9282dcee60f5f54528fd1abe40cba2a0d6c8f,gold_v16_40k_016131__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Locate the target page state for the requested result.,images/gold_v16_40k_016131/before_0001.png,images/gold_v16_40k_016131/after_0001.png,"(1280, 720)","(1280, 720)",False
817cbe2308d768914be6a4f14ec8ca8fa76999135aa350c87e3848621d99be78,gold_v16_40k_016307__step_0000,interaction_assessment,SELECT,True,False,False,Look for the requested lookup value for the requested result.,images/gold_v16_40k_016307/before_0001.png,images/gold_v16_40k_016307/after_0001.png,"(1280, 720)","(1280, 720)",False
0f4566cb68cbce0ddff63be59ebf57f4bc38fafe579e9ceb2cf95675c9fb7d20,gold_v16_40k_016428__step_0000,interaction_assessment,SELECT,True,False,False,Locate the requested interaction state for the current task.,images/gold_v16_40k_016428/before_0001.png,images/gold_v16_40k_016428/after_0001.png,"(1280, 720)","(1280, 720)",False
ca7d1ae19ba3015de38397d47861df52a5d5cb5c110482bb7f478b4314e19e39,gold_v16_40k_016711__step_0000,interaction_assessment,CLICK,True,False,False,Locate the needed site resource for the requested result.,images/gold_v16_40k_016711/before_0001.png,images/gold_v16_40k_016711/after_0001.png,"(1280, 720)","(1280, 720)",False
26485d5bf40665489785f833812ac5a7edbba51bb892873135cee88d11960734,gold_v16_40k_016731__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Locate the relevant page value for the requested result.,images/gold_v16_40k_016731/before_0001.png,images/gold_v16_40k_016731/after_0001.png,"(1280, 720)","(1280, 720)",False
ce001a85dc78230d4457c4812be203e47607388543c903ec535cc941bba6bcf5,gold_v16_40k_016971__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Locate the requested interaction state for the requested result.,images/gold_v16_40k_016971/before_0001.png,images/gold_v16_40k_016971/after_0001.png,"(1280, 720)","(1280, 720)",False
a4d26830f33c290449cd297d14f306da898fab65fc8d8fa69b0f9223567b0ff8,gold_v16_40k_017086__step_0000,interaction_assessment,TYPE,True,False,False,Look for the needed page setting for the requested result.,images/gold_v16_40k_017086/before_0001.png,images/gold_v16_40k_017086/after_0001.png,"(1280, 720)","(1280, 720)",True
95c4f93476d27fec6ec0ccf2a5eeffaa1576f7b43c6f5828b04aa9e8a8735d9d,gold_v16_40k_017267__step_0000,interaction_assessment,SELECT,True,False,False,Look for the required page preference for this page goal.,images/gold_v16_40k_017267/before_0001.png,images/gold_v16_40k_017267/after_0001.png,"(1280, 720)","(1280, 720)",False
3ffcf3034ec8271d17e439116311e8ed64b252e91ea3083bfc4b2a159583519f,gold_v16_40k_017390__step_0000,interaction_assessment,SCROLL,True,False,False,Locate the needed site resource for the requested result.,images/gold_v16_40k_017390/before_0001.png,images/gold_v16_40k_017390/after_0001.png,"(1280, 720)","(1280, 720)",False
b98eacd3f45bdc9a19c5b0bcaf2ef5aba560887efb2dd9d028337426a5d80260,gold_v16_40k_017568__step_0000,interaction_assessment,SELECT,True,False,False,Look for the needed form setting for the requested result.,images/gold_v16_40k_017568/before_0001.png,images/gold_v16_40k_017568/after_0001.png,"(1280, 720)","(1280, 720)",False
c79498f28c03bc3bdc948899d6dcb12a141fc99d1709f9d699480e89ab9ce377,gold_v16_40k_017613__step_0000,interaction_assessment,TYPE,True,False,False,Look for the needed page setting for this page goal.,images/gold_v16_40k_017613/before_0001.png,images/gold_v16_40k_017613/after_0001.png,"(1280, 720)","(1280, 720)",False
af6165770caec5bb4039ca064390cbf89e15256af256e2e5927f4d3a2f68667a,gold_v16_40k_018106__step_0000,interaction_assessment,TYPE,True,False,False,Locate the requested lookup value for this page goal.,images/gold_v16_40k_018106/before_0001.png,images/gold_v16_40k_018106/after_0001.png,"(1280, 720)","(1280, 720)",False
3e72a7f3670b822cdcbad558fba712d2896e1fc2269b90b96f58decb9f788ab3,gold_v16_40k_018226__step_0000,interaction_assessment,TYPE,True,False,False,Locate the needed page setting for this page goal.,images/gold_v16_40k_018226/before_0001.png,images/gold_v16_40k_018226/after_0001.png,"(1280, 720)","(1280, 720)",False
06f6ea23a996ec13bd895bed31a232e1e6daab40e55b878a89e2e23672621009,gold_v16_40k_018588__step_0000,interaction_assessment,SELECT,True,False,False,Locate the relevant page value for this page goal.,images/gold_v16_40k_018588/before_0001.png,images/gold_v16_40k_018588/after_0001.png,"(1280, 720)","(1280, 720)",True
5c8c365ea2c33e258431d27f403d5a6a4e3f6780f4c57dc62a0b000bc58e0bc5,gold_v16_40k_019008__step_0000,interaction_assessment,SELECT,True,False,False,Look for the requested page value for the next task step.,images/gold_v16_40k_019008/before_0001.png,images/gold_v16_40k_019008/after_0001.png,"(1280, 720)","(1280, 720)",True
9e3fce809e5f76c2d41d2a2e5999ac4faf43a67788389da7ce6ec8f0bbaf8977,gold_v16_40k_019129__step_0000,interaction_assessment,SCROLL,True,False,False,Locate the needed site resource for the next task step.,images/gold_v16_40k_019129/before_0001.png,images/gold_v16_40k_019129/after_0001.png,"(1280, 720)","(1280, 720)",False
b1f380d0112b4b22787b094991ef91f1ac69346fbe7d04c25d41187a72c6c3b7,gold_v16_40k_019547__step_0000,interaction_assessment,SELECT,True,False,False,Look for the requested page value for the current page objective.,images/gold_v16_40k_019547/before_0001.png,images/gold_v16_40k_019547/after_0001.png,"(1280, 720)","(1280, 720)",False
8d6adf05903ff3be2e7c23399ace862d789385ed299e45c96f9cf35ef82a9e70,gold_v16_40k_020573__step_0000,interaction_assessment,NAVIGATE,True,False,False,Locate the relevant information page for the current page objective.,images/gold_v16_40k_020573/before_0001.png,images/gold_v16_40k_020573/after_0001.png,"(1280, 720)","(1280, 720)",False
164facd53302fecd9f1da06262cfbf7bf47be323c4c73783e31b6b7bc9b3e19c,gold_v16_40k_020807__step_0000,interaction_assessment,SELECT,True,False,False,Locate the required page preference for the current task.,images/gold_v16_40k_020807/before_0001.png,images/gold_v16_40k_020807/after_0001.png,"(1280, 720)","(1280, 720)",False
6b18eba144c3e8dff2e64d79e78a3047832793567e58db75d773f21bf6a3fd80,gold_v16_40k_021224__step_0000,interaction_assessment,CLICK,True,False,False,Locate the relevant information page for the current page objective.,images/gold_v16_40k_021224/before_0001.png,images/gold_v16_40k_021224/after_0001.png,"(1280, 720)","(1280, 720)",False
e8517571b4918d8988be9e4d719ec764f68a113007eece418f4e8fae85d051fa,gold_v16_40k_021830__step_0000,interaction_assessment,SCROLL,True,False,False,Locate the requested page section for the current task.,images/gold_v16_40k_021830/before_0001.png,images/gold_v16_40k_021830/after_0001.png,"(1280, 720)","(1280, 720)",False
12a0c11cb71b24a1a280871fcedd992fa52c12b024a02b29242dd6fb516425b0,gold_v16_40k_022550__step_0000,interaction_assessment,SCROLL,True,False,False,Locate the requested site information for the requested result.,images/gold_v16_40k_022550/before_0001.png,images/gold_v16_40k_022550/after_0001.png,"(1280, 720)","(1280, 720)",False
22943dcc1acce876c3c547063e2fb189ec992a51f6d5e15e10b9d48e0ab23246,gold_v16_40k_022719__step_0000,interaction_assessment,CLICK,True,False,False,Look for the needed site resource for the requested result.,images/gold_v16_40k_022719/before_0001.png,images/gold_v16_40k_022719/after_0001.png,"(1280, 720)","(1280, 720)",False
f12b6560a20574755fd52412302f9a29d733f33c59cccb8bec555aa1e93490bf,gold_v16_40k_023359__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Locate the needed form setting for this page goal.,images/gold_v16_40k_023359/before_0001.png,images/gold_v16_40k_023359/after_0001.png,"(1280, 720)","(1280, 720)",False
f5180386126f9fb4e76db8966798af80f800801f5fbf39af4a743d49e5ae8639,gold_v16_40k_023689__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Look for the requested lookup value for the next task step.,images/gold_v16_40k_023689/before_0001.png,images/gold_v16_40k_023689/after_0001.png,"(1280, 720)","(1280, 720)",False
5d49ebaf12d84d9012267c1b2b32e212cb57d2f3110a625a200b01ebc89ea6c3,gold_v16_40k_023929__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Look for the relevant page value for the next task step.,images/gold_v16_40k_023929/before_0001.png,images/gold_v16_40k_023929/after_0001.png,"(1280, 720)","(1280, 720)",False
ed13f4c6ee4a3a868dc2bbf1576663d817029c6c785b7f28648aa4e5b1943f5c,gold_v16_40k_024009__step_0000,interaction_assessment,CLICK,True,False,False,Locate the relevant information page for the next task step.,images/gold_v16_40k_024009/before_0001.png,images/gold_v16_40k_024009/after_0001.png,"(1280, 720)","(1280, 720)",False
61bc4de933807c7d04d2e539424dde6412c378bda72a1aa792bcac95a6e38aa0,gold_v16_40k_024048__step_0000,interaction_assessment,SCROLL,True,False,False,Look for the relevant information page for the next task step.,images/gold_v16_40k_024048/before_0001.png,images/gold_v16_40k_024048/after_0001.png,"(1280, 720)","(1280, 720)",False
b27e15aec80a546d3b56002dda047055bb8101b3ff705f1dab36e4317ec97ab3,gold_v16_40k_024437__step_0000,interaction_assessment,SELECT,True,False,False,Locate the requested search state for the current page objective.,images/gold_v16_40k_024437/before_0001.png,images/gold_v16_40k_024437/after_0001.png,"(1280, 720)","(1280, 720)",False
9a23ef4bf426b443c2663dcdc5bfcb5d2cbad0f7f713eaca3521014ff7636ce5,gold_v16_40k_024497__step_0000,interaction_assessment,SELECT,True,False,False,Locate the relevant page value for the current page objective.,images/gold_v16_40k_024497/before_0001.png,images/gold_v16_40k_024497/after_0001.png,"(1280, 720)","(1280, 720)",False
b62b007a6ac637ddb80a907c408142fe6d5fd5de742364efbd4613372a47f26b,gold_v16_40k_024647__step_0000,interaction_assessment,SELECT,True,False,False,Look for the requested interaction state for the current page objective.,images/gold_v16_40k_024647/before_0001.png,images/gold_v16_40k_024647/after_0001.png,"(1280, 720)","(1280, 720)",False
9ce67f61bab736412ff78c84b9eb3af8dc89819acdd962a88b395e1cbd84d433,gold_v16_40k_024889__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Look for the requested lookup value for the current task.,images/gold_v16_40k_024889/before_0001.png,images/gold_v16_40k_024889/after_0001.png,"(1280, 720)","(1280, 720)",False
a9064592b14a67990c874b07a6b7201d54b3998890ef82f5f80a659abc4c5f4d,gold_v16_40k_025369__step_0000,interaction_assessment,PRESS_KEY,True,False,False,Look for the required page preference for the requested result.,images/gold_v16_40k_025369/before_0001.png,images/gold_v16_40k_025369/after_0001.png,"(1280, 720)","(1280, 720)",False
709809dfe9de277923ee53e8a09d02ec1d2b63a87e770a0e3c33a028bad1e10d,gold_v16_40k_025390__step_0000,interaction_assessment,TYPE,True,False,False,Locate the target page state for the requested result.,images/gold_v16_40k_025390/before_0001.png,images/gold_v16_40k_025390/after_0001.png,"(1280, 720)","(1280, 720)",False
